File Start Time: 1262320443784
timestamp,acc_x,acc_y,acc_z,real time,activity
14827168275433,-2.6269531,0.23461914,9.8828125,1262320444632,None
14827178375433,-2.6328125,0.24169922,9.8828125,1262320444633,None
14827188475433,-2.6425781,0.22497559,9.8984375,1262320444660,None
14827198575433,-2.6210938,0.23693848,9.9140625,1262320444662,None
14827208675433,-2.6152344,0.23693848,9.875,1262320444664,None
14827218775433,-2.6035156,0.2631836,9.8828125,1262320444691,None
14827228875433,-2.6308594,0.24414062,9.8828125,1262320444693,None
14827238975433,-2.6425781,0.23937988,9.8828125,1262320444694,None
14827249075433,-2.6191406,0.23693848,9.8828125,1262320444721,None
14827259175433,-2.609375,0.25854492,9.8984375,1262320444722,None
14827269275433,-2.6191406,0.2512207,9.8984375,1262320444724,None
14827279375433,-2.6328125,0.2705078,9.90625,1262320444751,None
14827289475433,-2.6347656,0.2705078,9.8984375,1262320444753,None
14827299575433,-2.6425781,0.23937988,9.8828125,1262320444755,None
14827309675433,-2.6347656,0.23937988,9.8671875,1262320444781,None
14827319775433,-2.6269531,0.2536621,9.8984375,1262320444783,None
14827329875433,-2.625,0.24414062,9.8984375,1262320444784,None
14827339975433,-2.6210938,0.23693848,9.8828125,1262320444811,None
14827350075433,-2.6542969,0.24169922,9.8828125,1262320444813,None
14827360175433,-2.6328125,0.2607422,9.8828125,1262320444814,None
14827370275433,-2.609375,0.24890137,9.8828125,1262320444843,None
14827380375433,-2.6308594,0.24414062,9.90625,1262320444845,None
14827390475433,-2.6328125,0.24169922,9.8828125,1262320444847,None
14827400575433,-2.640625,0.24414062,9.8984375,1262320444872,None
14827410675433,-2.6328125,0.24890137,9.890625,1262320444874,None
14827420775433,-2.640625,0.24658203,9.890625,1262320444875,None
14827430875433,-2.625,0.25854492,9.890625,1262320444902,None
14827440975433,-2.6328125,0.24658203,9.8828125,1262320444906,None
14827451075433,-2.6347656,0.24414062,9.921875,1262320444908,None
14827461175433,-2.6113281,0.2536621,9.90625,1262320444932,None
14827471275433,-2.6269531,0.2512207,9.890625,1262320444934,None
14827481375433,-2.6132812,0.23937988,9.890625,1262320444935,None
14827491475433,-2.6367188,0.2631836,9.8671875,1262320444962,None
14827501575433,-2.6308594,0.23217773,9.8984375,1262320444963,None
14827511675433,-2.6308594,0.24414062,9.890625,1262320444968,None
14827521775433,-2.65625,0.23693848,9.8828125,1262320444992,None
14827531875433,-2.625,0.23693848,9.875,1262320444994,None
14827541975433,-2.6210938,0.24414062,9.8984375,1262320444995,None
14827552075433,-2.6484375,0.24658203,9.8828125,1262320445023,None
14827562175433,-2.6308594,0.24890137,9.890625,1262320445024,None
14827572275433,-2.6191406,0.24658203,9.875,1262320445026,None
14827582375433,-2.6230469,0.24658203,9.8828125,1262320445053,None
14827592475433,-2.6367188,0.24890137,9.875,1262320445055,None
14827602575433,-2.6367188,0.23693848,9.8828125,1262320445059,None
14827612675433,-2.6132812,0.23937988,9.8984375,1262320445083,None
14827622775433,-2.6347656,0.23461914,9.9140625,1262320445085,None
14827632875433,-2.6347656,0.24658203,9.8984375,1262320445087,None
14827642975433,-2.625,0.23937988,9.8828125,1262320445113,None
14827653075433,-2.6425781,0.25610352,9.875,1262320445114,None
14827663175433,-2.6269531,0.24890137,9.8671875,1262320445116,None
14827673275433,-2.6132812,0.2607422,9.8828125,1262320445144,None
14827683375433,-2.6152344,0.23693848,9.90625,1262320445146,None
14827693475433,-2.6347656,0.2512207,9.859375,1262320445148,None
14827703575433,-2.625,0.2680664,9.859375,1262320445174,None
14827713675433,-2.6328125,0.2536621,9.8828125,1262320445176,None
14827723775433,-2.6191406,0.2536621,9.8984375,1262320445178,None
14827733875433,-2.6230469,0.24169922,9.890625,1262320445204,None
14827743975433,-2.6308594,0.24414062,9.875,1262320445206,None
14827754075433,-2.6445312,0.24169922,9.859375,1262320445207,None
14827764175433,-2.6210938,0.22741699,9.8984375,1262320445234,None
14827774275433,-2.625,0.22741699,9.890625,1262320445236,None
14827784375433,-2.6015625,0.23693848,9.8671875,1262320445238,None
14827794475433,-2.6328125,0.24169922,9.890625,1262320445264,None
14827804575433,-2.6445312,0.2536621,9.8828125,1262320445266,None
14827814675433,-2.6425781,0.24169922,9.8515625,1262320445268,None
14827824775433,-2.6191406,0.2536621,9.890625,1262320445294,None
14827834875433,-2.6230469,0.2631836,9.90625,1262320445296,None
14827844975433,-2.6132812,0.23693848,9.875,1262320445298,None
14827855075433,-2.6210938,0.2536621,9.8671875,1262320445325,None
14827865175433,-2.6210938,0.2631836,9.8828125,1262320445326,None
14827875275433,-2.6210938,0.24414062,9.90625,1262320445328,None
14827885375433,-2.5976562,0.24414062,9.8828125,1262320445355,None
14827895475433,-2.6132812,0.2512207,9.8828125,1262320445356,None
14827905575433,-2.6347656,0.22973633,9.875,1262320445358,None
14827915675433,-2.6269531,0.24169922,9.8984375,1262320445385,None
14827925775433,-2.6113281,0.23937988,9.890625,1262320445387,None
14827935875433,-2.6210938,0.24890137,9.8984375,1262320445388,None
14827945975433,-2.6308594,0.23217773,9.8828125,1262320445415,None
14827956075433,-2.6367188,0.23217773,9.8828125,1262320445417,None
14827966175433,-2.625,0.23937988,9.875,1262320445418,None
14827976275433,-2.640625,0.24414062,9.8828125,1262320445445,None
14827986375433,-2.640625,0.23937988,9.875,1262320445447,None
14827996475433,-2.6445312,0.2512207,9.90625,1262320445448,None
14828006575433,-2.6230469,0.2631836,9.8828125,1262320445475,None
14828016675433,-2.6347656,0.25854492,9.8828125,1262320445477,None
14828026775433,-2.640625,0.2680664,9.890625,1262320445479,None
14828036875433,-2.6191406,0.23217773,9.8984375,1262320445505,None
14828046975433,-2.6464844,0.24890137,9.8828125,1262320445507,None
14828057075433,-2.6132812,0.25610352,9.8828125,1262320445509,None
14828067175433,-2.6113281,0.2512207,9.890625,1262320445537,None
14828077275433,-2.6230469,0.25854492,9.890625,1262320445539,None
14828087375433,-2.6210938,0.23693848,9.890625,1262320445540,None
14828097475433,-2.6210938,0.23693848,9.90625,1262320445565,None
14828107575433,-2.6445312,0.2512207,9.890625,1262320445567,None
14828117675433,-2.6132812,0.22741699,9.875,1262320445568,None
14828127775433,-2.6132812,0.24658203,9.875,1262320445596,None
14828137875433,-2.6367188,0.23937988,9.90625,1262320445597,None
14828147975433,-2.6328125,0.25854492,9.890625,1262320445598,None
14828158075433,-2.6269531,0.24658203,9.9140625,1262320445626,None
14828168175433,-2.6230469,0.24890137,9.890625,1262320445628,None
14828178275433,-2.6269531,0.25854492,9.8984375,1262320445629,None
14828188375433,-2.6484375,0.2536621,9.8984375,1262320445656,None
14828198475433,-2.6132812,0.2680664,9.8828125,1262320445658,None
14828208575433,-2.625,0.24890137,9.8671875,1262320445659,None
14828218675433,-2.6347656,0.2512207,9.890625,1262320445686,None
14828228775433,-2.6308594,0.24890137,9.90625,1262320445688,None
14828238875433,-2.6328125,0.2607422,9.875,1262320445690,None
14828248975433,-2.6132812,0.23693848,9.8828125,1262320445717,None
14828259075433,-2.6210938,0.24169922,9.875,1262320445718,None
14828269175433,-2.6191406,0.24414062,9.8828125,1262320445720,None
14828279275433,-2.6210938,0.22741699,9.90625,1262320445747,None
14828289375433,-2.6210938,0.22741699,9.8828125,1262320445748,None
14828299475433,-2.625,0.24890137,9.8984375,1262320445750,None
14828309575433,-2.6367188,0.24890137,9.8828125,1262320445777,None
14828319675433,-2.6210938,0.2536621,9.8671875,1262320445778,None
14828329775433,-2.6113281,0.2607422,9.875,1262320445780,None
14828339875433,-2.6308594,0.23937988,9.90625,1262320445814,None
14828349975433,-2.6210938,0.24414062,9.890625,1262320445816,None
14828360075433,-2.625,0.2512207,9.875,1262320445817,None
14828370175433,-2.6308594,0.2705078,9.8671875,1262320445837,None
14828380275433,-2.6230469,0.265625,9.8828125,1262320445838,None
14828390375433,-2.6367188,0.25854492,9.8828125,1262320445839,None
14828400475433,-2.6152344,0.25610352,9.8671875,1262320445867,None
14828410575433,-2.6054688,0.24658203,9.890625,1262320445869,None
14828420675433,-2.6308594,0.24414062,9.8828125,1262320445870,None
14828430775433,-2.625,0.2536621,9.875,1262320445899,None
14828440875433,-2.609375,0.23937988,9.8828125,1262320445900,None
14828450975433,-2.6113281,0.2512207,9.8828125,1262320445901,None
14828461075433,-2.6328125,0.23693848,9.890625,1262320445929,None
14828471175433,-2.6152344,0.24414062,9.90625,1262320445931,None
14828481275433,-2.6210938,0.24414062,9.875,1262320445932,None
14828491375433,-2.6230469,0.2705078,9.890625,1262320445958,None
14828501475433,-2.6367188,0.2512207,9.8984375,1262320445959,None
14828511575433,-2.6308594,0.24658203,9.8828125,1262320445960,None
14828521675433,-2.625,0.2536621,9.875,1262320445987,None
14828531775433,-2.6328125,0.2536621,9.8984375,1262320445989,None
14828541875433,-2.6269531,0.2536621,9.890625,1262320445990,None
14828551975433,-2.625,0.23217773,9.90625,1262320446018,None
14828562075433,-2.6347656,0.2536621,9.875,1262320446020,None
14828572175433,-2.6347656,0.2536621,9.8828125,1262320446021,None
14828582275433,-2.625,0.24658203,9.8984375,1262320446048,None
14828592375433,-2.6210938,0.24658203,9.8671875,1262320446050,None
14828602475433,-2.6132812,0.24169922,9.9140625,1262320446051,None
14828612575433,-2.609375,0.24890137,9.8984375,1262320446079,None
14828622675433,-2.6230469,0.25854492,9.8828125,1262320446089,None
14828632775433,-2.6269531,0.2607422,9.8984375,1262320446091,None
14828642875433,-2.609375,0.25854492,9.8828125,1262320446109,None
14828652975433,-2.625,0.24169922,9.875,1262320446110,None
14828663075433,-2.6191406,0.24414062,9.8828125,1262320446111,None
14828673175433,-2.5996094,0.24658203,9.8984375,1262320446139,None
14828683275433,-2.6191406,0.23937988,9.859375,1262320446140,None
14828693375433,-2.609375,0.25610352,9.875,1262320446141,None
14828703475433,-2.6269531,0.2512207,9.8828125,1262320446169,None
14828713575433,-2.6347656,0.2607422,9.8828125,1262320446170,None
14828723675433,-2.6269531,0.2607422,9.8828125,1262320446172,None
14828733775433,-2.6230469,0.2512207,9.890625,1262320446199,None
14828743875433,-2.640625,0.24169922,9.8828125,1262320446200,None
14828753975433,-2.6152344,0.22497559,9.8984375,1262320446202,None
14828764075433,-2.6230469,0.24414062,9.8984375,1262320446229,None
14828774175433,-2.6308594,0.2800293,9.8828125,1262320446231,None
14828784275433,-2.6210938,0.2631836,9.90625,1262320446232,None
14828794375433,-2.6328125,0.24658203,9.8984375,1262320446259,None
14828804475433,-2.6445312,0.25610352,9.9140625,1262320446261,None
14828814575433,-2.6269531,0.24658203,9.8984375,1262320446262,None
14828824675433,-2.5996094,0.2512207,9.8984375,1262320446289,None
14828834775433,-2.6035156,0.2512207,9.90625,1262320446291,None
14828844875433,-2.6230469,0.25854492,9.8984375,1262320446293,None
14828854975433,-2.6269531,0.24414062,9.890625,1262320446319,None
14828865075433,-2.6269531,0.24658203,9.8984375,1262320446320,None
14828875175433,-2.6425781,0.2536621,9.8984375,1262320446321,None
14828885275433,-2.6113281,0.23217773,9.890625,1262320446349,None
14828895375433,-2.6152344,0.24658203,9.8828125,1262320446350,None
14828905475433,-2.6328125,0.2512207,9.859375,1262320446351,None
14828915575433,-2.6484375,0.23693848,9.8828125,1262320446380,None
14828925675433,-2.6328125,0.24169922,9.8984375,1262320446381,None
14828935775433,-2.625,0.24658203,9.8984375,1262320446383,None
14828945875433,-2.6035156,0.23693848,9.9140625,1262320446411,None
14828955975433,-2.6152344,0.23217773,9.8984375,1262320446413,None
14828966075433,-2.6132812,0.24414062,9.875,1262320446414,None
14828976175433,-2.6328125,0.2512207,9.90625,1262320446441,None
14828986275433,-2.625,0.25610352,9.8984375,1262320446443,None
14828996375433,-2.6191406,0.25854492,9.8828125,1262320446445,None
14829006475433,-2.609375,0.2512207,9.890625,1262320446471,None
14829016575433,-2.6308594,0.24890137,9.890625,1262320446473,None
14829026675433,-2.6347656,0.23937988,9.875,1262320446480,None
14829036775433,-2.6152344,0.24169922,9.8828125,1262320446491,None
14829046875433,-2.625,0.2607422,9.8828125,1262320446493,None
14829056975433,-2.6347656,0.24890137,9.875,1262320446521,None
14829067075433,-2.6367188,0.24658203,9.8828125,1262320446523,None
14829077175433,-2.6035156,0.23693848,9.890625,1262320446526,None
14829087275433,-2.6210938,0.24414062,9.859375,1262320446551,None
14829097375433,-2.6191406,0.23217773,9.875,1262320446553,None
14829107475433,-2.6191406,0.2607422,9.8671875,1262320446556,None
14829117575433,-2.6210938,0.24658203,9.8828125,1262320446581,None
14829127675433,-2.6230469,0.24169922,9.8828125,1262320446584,None
14829137775433,-2.6269531,0.24890137,9.90625,1262320446586,None
14829147875433,-2.6191406,0.2536621,9.8828125,1262320446613,None
14829157975433,-2.609375,0.24414062,9.84375,1262320446616,None
14829168075433,-2.6191406,0.24414062,9.875,1262320446618,None
14829178175433,-2.6054688,0.24169922,9.8828125,1262320446642,None
14829188275433,-2.609375,0.24658203,9.890625,1262320446644,None
14829198375433,-2.6132812,0.25610352,9.890625,1262320446647,None
14829208475433,-2.6347656,0.2607422,9.8828125,1262320446672,None
14829218575433,-2.6152344,0.24414062,9.8984375,1262320446674,None
14829228675433,-2.6113281,0.23937988,9.8828125,1262320446679,None
14829238775433,-2.609375,0.25854492,9.8671875,1262320446702,None
14829248875433,-2.6347656,0.25610352,9.90625,1262320446704,None
14829258975433,-2.6464844,0.23693848,9.875,1262320446707,None
14829269075433,-2.6367188,0.23937988,9.859375,1262320446732,None
14829279175433,-2.6367188,0.25854492,9.8828125,1262320446735,None
14829289275433,-2.6425781,0.25610352,9.9140625,1262320446737,None
14829299375433,-2.6425781,0.2631836,9.875,1262320446762,None
14829309475433,-2.625,0.2512207,9.875,1262320446765,None
14829319575433,-2.6230469,0.2536621,9.90625,1262320446767,None
14829329675433,-2.6308594,0.2680664,9.90625,1262320446793,None
14829339775433,-2.625,0.2536621,9.8828125,1262320446795,None
14829349875433,-2.6347656,0.24414062,9.8828125,1262320446797,None
14829359975433,-2.6308594,0.2512207,9.8671875,1262320446823,None
14829370075433,-2.6132812,0.2607422,9.875,1262320446825,None
14829380175433,-2.6191406,0.24658203,9.890625,1262320446827,None
14829390275433,-2.6328125,0.24658203,9.8671875,1262320446853,None
14829400375433,-2.6328125,0.23461914,9.8671875,1262320446855,None
14829410475433,-2.6328125,0.2536621,9.90625,1262320446857,None
14829420575433,-2.6347656,0.27514648,9.921875,1262320446883,None
14829430675433,-2.6425781,0.2607422,9.875,1262320446886,None
14829440775433,-2.6210938,0.23461914,9.890625,1262320446888,None
14829450875433,-2.6230469,0.23461914,9.8984375,1262320446913,None
14829460975433,-2.6210938,0.2631836,9.90625,1262320446915,None
14829471075433,-2.6230469,0.24658203,9.8828125,1262320446918,None
14829481175433,-2.6210938,0.2536621,9.890625,1262320446944,None
14829491275433,-2.6230469,0.24414062,9.8828125,1262320446946,None
14829501375433,-2.609375,0.23461914,9.8671875,1262320446948,None
14829511475433,-2.6191406,0.2512207,9.890625,1262320446994,None
14829521575433,-2.6308594,0.24658203,9.8984375,1262320446996,None
14829531675433,-2.625,0.24414062,9.8984375,1262320446998,None
14829541775433,-2.6191406,0.24658203,9.90625,1262320447000,None
14829551875433,-2.6132812,0.24890137,9.8515625,1262320447002,None
14829561975433,-2.625,0.2536621,9.8671875,1262320447024,None
14829572075433,-2.6425781,0.265625,9.90625,1262320447026,None
14829582175433,-2.6269531,0.2607422,9.8828125,1262320447029,None
14829592275433,-2.6035156,0.2536621,9.8828125,1262320447054,None
14829602375433,-2.6191406,0.2536621,9.875,1262320447056,None
14829612475433,-2.6132812,0.24658203,9.8828125,1262320447058,None
14829622575433,-2.6230469,0.24890137,9.8671875,1262320447084,None
14829632675433,-2.6035156,0.24890137,9.8828125,1262320447087,None
14829642775433,-2.6035156,0.25854492,9.90625,1262320447089,None
14829652875433,-2.6230469,0.25610352,9.890625,1262320447114,None
14829662975433,-2.625,0.2631836,9.8671875,1262320447117,None
14829673075433,-2.6054688,0.2607422,9.8828125,1262320447119,None
14829683175433,-2.6015625,0.24169922,9.90625,1262320447145,None
14829693275433,-2.6308594,0.24169922,9.90625,1262320447147,None
14829703375433,-2.6367188,0.265625,9.8828125,1262320447149,None
14829713475433,-2.6054688,0.27270508,9.8671875,1262320447175,None
14829723575433,-2.609375,0.2512207,9.875,1262320447177,None
14829733675433,-2.6308594,0.24169922,9.8828125,1262320447179,None
14829743775433,-2.6367188,0.24890137,9.8984375,1262320447205,None
14829753875433,-2.6191406,0.24890137,9.890625,1262320447209,None
14829763975433,-2.6230469,0.22265625,9.859375,1262320447211,None
14829774075433,-2.625,0.24169922,9.8828125,1262320447235,None
14829784175433,-2.6035156,0.2512207,9.8828125,1262320447237,None
14829794275433,-2.6230469,0.265625,9.8828125,1262320447239,None
14829804375433,-2.609375,0.2512207,9.875,1262320447265,None
14829814475433,-2.6152344,0.23461914,9.875,1262320447267,None
14829824575433,-2.609375,0.23217773,9.8671875,1262320447269,None
14829834675433,-2.6035156,0.24890137,9.875,1262320447295,None
14829844775433,-2.6113281,0.27514648,9.8828125,1262320447297,None
14829854875433,-2.625,0.23937988,9.890625,1262320447299,None
14829864975433,-2.6269531,0.24414062,9.9140625,1262320447326,None
14829875075433,-2.6210938,0.23217773,9.890625,1262320447328,None
14829885175433,-2.640625,0.2631836,9.8828125,1262320447330,None
14829895275433,-2.6269531,0.2512207,9.859375,1262320447356,None
14829905375433,-2.6269531,0.2680664,9.890625,1262320447358,None
14829915475433,-2.6347656,0.25610352,9.8984375,1262320447363,None
14829925575433,-2.6269531,0.2631836,9.8828125,1262320447386,None
14829935675433,-2.6210938,0.2536621,9.875,1262320447388,None
14829945775433,-2.6113281,0.24890137,9.8984375,1262320447390,None
14829955875433,-2.6230469,0.25610352,9.8828125,1262320447416,None
14829965975433,-2.625,0.24658203,9.875,1262320447418,None
14829976075433,-2.6308594,0.25610352,9.875,1262320447420,None
14829986175433,-2.6367188,0.25854492,9.859375,1262320447446,None
14829996275433,-2.6347656,0.2680664,9.875,1262320447448,None
14830006375433,-2.6191406,0.25854492,9.8984375,1262320447450,None
14830016475433,-2.6132812,0.2536621,9.8671875,1262320447477,None
14830026575433,-2.6152344,0.2607422,9.8828125,1262320447479,None
14830036675433,-2.6328125,0.24658203,9.8671875,1262320447480,None
14830046775433,-2.625,0.23937988,9.8515625,1262320447507,None
14830056875433,-2.6210938,0.23217773,9.890625,1262320447508,None
14830066975433,-2.5917969,0.2512207,9.9140625,1262320447510,None
14830077075433,-2.6347656,0.2536621,9.8984375,1262320447537,None
14830087175433,-2.6054688,0.22973633,9.8984375,1262320447539,None
14830097275433,-2.6328125,0.23693848,9.8828125,1262320447541,None
14830107375433,-2.6328125,0.265625,9.8671875,1262320447567,None
14830117475433,-2.6269531,0.22973633,9.8984375,1262320447573,None
14830127575433,-2.6152344,0.2607422,9.890625,1262320447575,None
14830137675433,-2.6425781,0.2536621,9.890625,1262320447597,None
14830147775433,-2.6210938,0.24658203,9.90625,1262320447599,None
14830157875433,-2.6132812,0.2536621,9.8828125,1262320447601,None
14830167975433,-2.6132812,0.27270508,9.890625,1262320447627,None
14830178075433,-2.6367188,0.24890137,9.875,1262320447629,None
14830188175433,-2.6132812,0.24414062,9.8828125,1262320447631,None
14830198275433,-2.5996094,0.24890137,9.859375,1262320447658,None
14830208375433,-2.6308594,0.24658203,9.8671875,1262320447659,None
14830218475433,-2.6367188,0.2607422,9.90625,1262320447662,None
14830228575433,-2.6152344,0.2607422,9.890625,1262320447688,None
14830238675433,-2.6113281,0.24414062,9.8828125,1262320447690,None
14830248775433,-2.6210938,0.2536621,9.8671875,1262320447692,None
14830258875433,-2.6152344,0.23937988,9.8828125,1262320447718,None
14830268975433,-2.625,0.23937988,9.8828125,1262320447720,None
14830279075433,-2.625,0.24658203,9.890625,1262320447722,None
14830289175433,-2.6445312,0.2536621,9.890625,1262320447748,None
14830299275433,-2.6015625,0.2536621,9.9140625,1262320447750,None
14830309375433,-2.6210938,0.2512207,9.8828125,1262320447752,None
14830319475433,-2.6308594,0.24658203,9.8984375,1262320447778,None
14830329575433,-2.6269531,0.23217773,9.90625,1262320447780,None
14830339675433,-2.6308594,0.265625,9.8984375,1262320447782,None
14830349775433,-2.6425781,0.2512207,9.890625,1262320447808,None
14830359875433,-2.625,0.24658203,9.8828125,1262320447810,None
14830369975433,-2.6347656,0.2536621,9.875,1262320447812,None
14830380075433,-2.6152344,0.27270508,9.8984375,1262320447839,None
14830390175433,-2.6113281,0.265625,9.875,1262320447841,None
14830400275433,-2.6152344,0.25854492,9.859375,1262320447842,None
14830410375433,-2.6191406,0.2536621,9.8828125,1262320447869,None
14830420475433,-2.6230469,0.2705078,9.8828125,1262320447871,None
14830430575433,-2.6191406,0.2631836,9.8671875,1262320447873,None
14830440675433,-2.6054688,0.23937988,9.875,1262320447899,None
14830450775433,-2.6347656,0.2536621,9.875,1262320447901,None
14830460875433,-2.6230469,0.2631836,9.8515625,1262320447903,None
14830470975433,-2.6113281,0.25854492,9.875,1262320447929,None
14830481075433,-2.6132812,0.265625,9.8828125,1262320447931,None
14830491175433,-2.6328125,0.24169922,9.8671875,1262320447935,None
14830501275433,-2.640625,0.25610352,9.890625,1262320447959,None
14830511375433,-2.5976562,0.22741699,9.8828125,1262320447961,None
14830521475433,-2.6113281,0.22497559,9.8671875,1262320447963,None
14830531575433,-2.640625,0.2607422,9.8515625,1262320447990,None
14830541675433,-2.6210938,0.2775879,9.8828125,1262320447991,None
14830551775433,-2.6152344,0.23217773,9.890625,1262320447993,None
14830561875433,-2.6484375,0.2512207,9.875,1262320448020,None
14830571975433,-2.6269531,0.2607422,9.890625,1262320448022,None
14830582075433,-2.6328125,0.2536621,9.875,1262320448024,None
14830592175433,-2.6015625,0.2536621,9.8671875,1262320448050,None
14830602275433,-2.6113281,0.25610352,9.890625,1262320448052,None
14830612375433,-2.6132812,0.24658203,9.8828125,1262320448054,None
14830622475433,-2.6210938,0.2607422,9.8984375,1262320448080,None
14830632575433,-2.6210938,0.2512207,9.8828125,1262320448082,None
14830642675433,-2.6152344,0.25610352,9.859375,1262320448084,None
14830652775433,-2.625,0.22973633,9.8828125,1262320448110,None
14830662875433,-2.6367188,0.25610352,9.890625,1262320448112,None
14830672975433,-2.625,0.25854492,9.8984375,1262320448114,None
14830683075433,-2.6347656,0.23937988,9.8671875,1262320448141,None
14830693175433,-2.6308594,0.24658203,9.890625,1262320448143,None
14830703275433,-2.6269531,0.24169922,9.875,1262320448145,None
14830713375433,-2.640625,0.2607422,9.859375,1262320448171,None
14830723475433,-2.6210938,0.2775879,9.8671875,1262320448173,None
