File Start Time: 1685634160722
timestamp,acc_x,acc_y,acc_z,rawlabel,state
85221720529179,2.256108522415161,-2.675236940383911,9.15137004852295,3.3542008327443802E-6,0
85221768293727,2.4668703079223633,-2.39501953125,9.134604454040527,4.5082976820590225E-6,0
85221816058207,2.464475154876709,-2.38543963432312,9.065149307250977,4.768422689552458E-6,0
85221863824118,2.495610475540161,-2.2800586223602295,9.132209777832031,4.525789754774664E-6,0
85221911588598,2.6009912490844727,-2.253713369369507,9.283096313476562,3.837712655619298E-6,0
85221959364618,2.483635425567627,-2.39501953125,9.25675106048584,3.6640909735405086E-6,0
85222007129994,2.363884449005127,-2.3974146842956543,9.170530319213867,4.185187394882208E-6,0
85222054929772,2.304008960723877,-2.4980053901672363,9.113049507141113,3.860553858165231E-6,0
85222102699877,2.253713369369507,-2.502795457839966,9.18250560760498,3.860391405330896E-6,0
85222150465637,2.1507277488708496,-2.7686426639556885,9.278306007385254,4.294008536952323E-6,0
85222198219416,2.1291725635528564,-2.742297410964966,9.333391189575195,4.233874790024735E-6,0
85222245984408,2.1674928665161133,-2.5075855255126953,9.27112102508545,5.14643518965241E-6,0
85222293753233,2.124382495880127,-2.5147705078125,9.208850860595703,4.907946186057881E-6,0
85222341518353,2.064507007598877,-2.5698561668395996,9.168134689331055,4.762661307535307E-6,0
85222389284622,2.083667039871216,-2.596201181411743,9.218430519104004,4.673249732598417E-6,0
85222437049742,2.1124072074890137,-2.6991870403289795,9.259145736694336,4.9527105037627825E-6,0
85222484825173,2.126777410507202,-2.761457681655884,9.175320625305176,4.178667065258862E-6,0
85222532590805,2.2082080841064453,-2.5890161991119385,9.204060554504395,3.1077035443253696E-6,0
85222580359793,2.1818628311157227,-2.6584718227386475,9.287885665893555,1.3673565985078205E-6,0
85222628125681,2.236948251724243,-2.634521484375,9.18250560760498,6.411459625067424E-7,0
85222675892529,2.196233034133911,-2.641706705093384,9.239985466003418,2.0772498512443768E-7,0
85222723658673,2.143542528152466,-2.732717514038086,9.165740013122559,5.3843530755110475E-8,0
85222771418282,2.1603076457977295,-2.703977108001709,9.117839813232422,1.5757012435485877E-8,0
85222819184170,2.136357545852661,-2.701582193374634,9.228010177612305,4.3746506899253874E-9,0
85222866936682,2.033371686935425,-2.6872119903564453,9.192085266113281,1.2974172917703073E-9,0
85222914701802,2.004631519317627,-2.80456805229187,9.189690589904785,4.2088817958164735E-10,0
85222962467050,2.1195924282073975,-2.902763843536377,9.247170448303223,1.56881543493904E-10,0
85223010230684,2.1794679164886475,-2.701582193374634,9.156160354614258,7.366499267406478E-11,0
85223057995676,2.184257984161377,-2.715952157974243,9.03161907196045,5.0464372182205545E-11,0
85223105768655,2.203418016433716,-2.7878029346466064,9.311836242675781,4.7340864937996664E-11,0
85223153534031,2.045346736907959,-2.603386402130127,9.208850860595703,4.134091287271918E-11,0
85223201304335,2.1076173782348633,-2.7207422256469727,9.177715301513672,3.640708782868817E-11,0
85223249069967,2.1914429664611816,-2.713557243347168,9.292675971984863,3.4632035712780816E-11,0
85223296832881,2.313588857650757,-2.57464599609375,9.532177925109863,4.381695556434118E-11,0
85223344598385,2.2489235401153564,-2.4572901725769043,9.484277725219727,5.4545226510502605E-11,0
85223392361834,2.177072763442993,-2.6704468727111816,9.31662654876709,7.792405985160586E-11,0
85223440127082,1.8178199529647827,-2.7494826316833496,8.79211711883545,7.703992816483614E-11,0
85223487888854,1.6214282512664795,-3.2548317909240723,8.696316719055176,5.994764801568711E-11,0
85223535653974,1.8776954412460327,-3.350632429122925,8.871152877807617,4.6813355611677247E-11,0
85223583419811,2.234553337097168,-3.173401117324829,9.285490989685059,4.3300183584606425E-11,0
85223631185059,2.0381617546081543,-3.2979419231414795,9.103469848632812,4.545963560195186E-11,0
85223678951386,1.8633252382278442,-3.8943018913269043,8.890313148498535,4.786718142936075E-11,0
85223726716634,1.8776954412460327,-4.117038726806641,8.713081359863281,5.2727308517142635E-11,0
85223774481882,1.889670491218567,-4.399651050567627,8.70350170135498,6.404243668491806E-11,0
85223822248433,2.0357666015625,-4.030817985534668,8.610095977783203,7.936526591021506E-11,0
85223870013553,2.7063722610473633,-3.5757644176483154,8.305928230285645,1.2047791021135923E-10,0
85223917776746,2.883603572845459,-3.4943337440490723,8.159832000732422,2.0583978568023917E-10,0
85223965541866,2.8285181522369385,-4.222419738769531,8.411309242248535,4.583086982365911E-10,0
85224013317833,2.581831216812134,-4.991220951080322,8.332273483276367,1.3370354089601543E-9,0
85224061119420,2.402204751968384,-5.1828227043151855,8.123906135559082,5.139581318909744E-9,0
85224108896693,2.6464967727661133,-5.273833274841309,7.970625400543213,1.7999642834558667E-8,0
85224156662965,2.9578492641448975,-5.235512733459473,7.89877462387085,6.082602476142665E-8,0
85224204438318,3.1877710819244385,-5.3025736808776855,7.7191481590271,1.3520087858129433E-7,0
85224252205230,3.1302907466888428,-5.321733474731445,7.70477819442749,2.491164999825246E-7,0
85224299971566,2.8093581199645996,-5.367238998413086,7.771838665008545,4.7240072697602226E-7,0
85224347738478,2.8309133052825928,-5.472620010375977,7.8772196769714355,1.115754208591802E-6,0
85224395509493,3.0895752906799316,-5.386399269104004,7.604187488555908,2.475861647816676E-6,0
85224443276661,3.1183154582977295,-5.36963415145874,7.541916847229004,4.8248734655455095E-6,0
85224491036455,3.053650140762329,-5.458249568939209,7.5275468826293945,1.006136074769224E-5,0
85224538802983,3.024909734725952,-5.554050445556641,7.561077117919922,2.7135029763341128E-5,0
85224586573287,2.941084146499634,-5.774392127990723,7.589817047119141,6.197434628155353E-5,0
85224634340071,2.783012866973877,-5.882168292999268,7.546706676483154,1.57552223609631E-4,0
85224682106983,3.0368847846984863,-5.546865463256836,7.5275468826293945,4.616753793433961E-4,0
85224729878112,2.9458742141723633,-5.508544921875,7.496411323547363,0.0012043392833297401,0
85224777645280,2.68481707572937,-5.755232334136963,7.453300952911377,0.003079854178126969,0
85224825415840,2.203418016433716,-6.167175769805908,7.474856376647949,0.00624561427088209,0
85224873183264,2.4069948196411133,-6.116879940032959,7.448511123657227,0.010536723461943225,0
85224920946713,3.1686110496520996,-5.645061492919922,7.395820617675781,0.0136220222092241,0
85224968713881,3.1255006790161133,-5.827082633972168,7.381450653076172,0.016080920583422722,0
85225016481325,2.39501953125,-5.585186004638672,7.4772515296936035,0.017007640486522486,0
85225064248749,2.186652898788452,-5.910908222198486,7.556286811828613,0.018456430289289658,0
85225112017005,2.725532293319702,-6.023474216461182,7.505991458892822,0.020151772829230075,0
85225159784301,3.0296998023986816,-5.652246475219727,7.436535835266113,0.020963569188793305,0
85225207554349,2.9985644817352295,-5.731281757354736,7.211404323577881,0.02068817314188497,0
85225255321773,3.1686110496520996,-5.78876256942749,7.434141159057617,0.01999875436775659,0
85225303094139,3.453618288040161,-5.748047351837158,7.321575164794922,0.02043557137635706,0
85225350861691,3.4488282203674316,-5.628296375274658,7.28564977645874,0.021682196793250542,0
85225398629169,3.2356715202331543,-5.520520210266113,7.448511123657227,0.02484463797807119,0
85225446396849,3.0991554260253906,-5.752837181091309,7.4796462059021,0.031107086731098806,0
85225494163882,3.4392480850219727,-5.616321086883545,7.2880449295043945,0.041493065900296416,0
85225541931306,3.3769776821136475,-5.604345798492432,7.510781764984131,0.061058558733174464,0
85225589698730,3.041674852371216,-5.589975833892822,7.364685535430908,0.08487229102583821,0
85225637469559,3.111130475997925,-5.678591728210449,7.414980888366699,0.1341410467310341,0
85225685237367,2.991379499435425,-5.62350606918335,7.625742435455322,0.20036017233652706,0
85225733007031,2.62494158744812,-5.7815775871276855,7.470066070556641,0.32407526423346555,0
85225780774967,2.7878029346466064,-5.72888708114624,7.395820617675781,0.4670923693686418,0
85225828544574,3.1159205436706543,-5.724096775054932,7.352710247039795,0.6442390336023768,0
85225876312638,3.214116334915161,-5.795947551727295,7.185059070587158,0.7842750066538023,0
85225924080823,3.2165112495422363,-5.779182434082031,7.352710247039795,0.8718727815339952,1
85225971848887,3.1183154582977295,-5.8414530754089355,7.429350852966309,0.9271105203383809,1
85226019623587,3.04407000541687,-5.764812469482422,7.350315093994141,0.9551536379901931,1
85226067423732,3.151845932006836,-5.726491928100586,7.28564977645874,0.9666327662655626,1
85226115187485,3.0296998023986816,-5.72888708114624,7.424561023712158,0.9690656589468271,1
85226162955677,3.0560450553894043,-5.597160816192627,7.434141159057617,0.9717744189201275,1
85226210726223,3.101550340652466,-5.599555969238281,7.4676713943481445,0.9681953891641311,1
85226258494671,3.1901662349700928,-5.680986404418945,7.393425464630127,0.9661800633159378,1
85226306257352,3.22369647026062,-5.498965263366699,7.522756576538086,0.9622789513603276,1
85226354025416,3.0081446170806885,-5.685776710510254,7.410190582275391,0.958019274443194,1
85226401777986,3.1159205436706543,-5.702541828155518,7.429350852966309,0.9500860302031421,1
85226449545410,3.2572267055511475,-5.649851322174072,7.470066070556641,0.9502561213743523,1
85226497312834,3.1757960319519043,-5.587580680847168,7.393425464630127,0.9553642706527627,1
85226545075444,2.941084146499634,-5.60913610458374,7.448511123657227,0.9657038695334171,1
85226592842484,2.9794044494628906,-5.60913610458374,7.400610446929932,0.9700199846282389,2
85226640604199,3.211721420288086,-5.534890174865723,7.482041358947754,0.9816872453290708,2
85226688370983,3.240461587905884,-5.56842041015625,7.484436511993408,0.9798164551560817,2
85226736140350,3.204536199569702,-5.719306945800781,7.46527624130249,0.9879117248149443,2
85226783907006,2.9674293994903564,-5.829477787017822,7.350315093994141,0.9933154736538341,2
85226831681649,2.682421922683716,-5.997128963470459,7.34552526473999,0.996721407569248,2
85226879448689,2.6081764698028564,-5.910908222198486,7.46527624130249,0.9981134939263652,2
85226927212593,2.8500733375549316,-5.831872940063477,7.381450653076172,0.998614324381672,2
85226974979505,3.242856502532959,-5.925278663635254,7.829319000244141,0.9990567096877448,2
85227022690845,3.0153298377990723,-5.544470310211182,7.4676713943481445,0.9991244610683707,2
85227070455197,2.931504011154175,-5.6618266105651855,7.743098258972168,0.9991041584615055,2
85227118237930,2.794987916946411,-5.836662769317627,8.066426277160645,0.9979925422716042,2
85227166003050,2.9003686904907227,-5.858218193054199,8.715476036071777,0.9977158148380929,2
85227213780653,2.5698561668395996,-7.41977071762085,9.417217254638672,0.9969465598628997,2
85227261546157,1.8226099014282227,-8.317903518676758,9.91538143157959,0.9970508712636814,2
85227309311661,0.7137158513069153,-8.82325267791748,9.491462707519531,0.9920223726078898,2
85227357087187,0.29937744140625,-8.420888900756836,8.751401901245117,0.9834868373914459,2
85227404852947,-0.4574487507343292,-8.799302101135254,7.3479204177856445,0.9836509086192765,2
85227452625568,-1.710044026374817,-7.812553882598877,6.107300281524658,0.9721986042366979,2
85227500391712,-2.7542724609375,-7.132368564605713,4.560117244720459,0.9434492420229407,2
85227548164818,-3.8440065383911133,-6.353987216949463,3.4847536087036133,0.9221134865122589,2
85227595931346,-4.655918121337891,-5.9612040519714355,2.7279274463653564,0.7880667342842013,4
85227643699986,-5.4822001457214355,-5.810317516326904,2.2752685546875,0.4586824849672633,4
85227691466642,-5.9013285636901855,-4.881050109863281,2.2321581840515137,0.6120674224472422,4
85227739245694,-6.545588493347168,-4.236789703369141,2.4501051902770996,0.5792547111081372,4
85227787012990,-6.959927082061768,-3.690725326538086,2.5698561668395996,0.709655293163194,4
85227834785086,-7.127578258514404,-3.132685661315918,2.9267139434814453,0.4435046281692374,4
85227882552766,-7.690408229827881,-2.3686745166778564,3.300337076187134,0.4183399822923415,4
85227930324866,-8.099956512451172,-2.2297632694244385,3.4057178497314453,0.6157406211006202,4
85227978092930,-8.210126876831055,-2.2417383193969727,3.652405023574829,0.8030039727216746,4
85228025862695,-8.363408088684082,-2.3399341106414795,4.148173809051514,0.740685899500584,4
85228073671260,-8.183781623840332,-2.016606569290161,4.6056227684021,0.8061366212407586,4
85228121440041,-7.822134017944336,-1.949545979499817,5.022356033325195,0.6167605038876215,4
85228169208233,-7.831714153289795,-2.8285181522369385,5.077441692352295,0.3372910019447467,4
85228216976425,-8.04487133026123,-2.5411157608032227,4.409231185913086,0.3353561432290687,4
85228264736105,-8.468789100646973,-2.3207740783691406,4.124223709106445,0.2909171717319484,4
85228312504041,-8.399333953857422,-2.1004321575164795,4.505032062530518,0.1456880428521983,4
85228360271573,-8.353828430175781,-2.5147705078125,4.557722568511963,0.03733483478022692,4
85228408039637,-8.574170112609863,-2.4093897342681885,4.397255897521973,0.02103360636781146,4
85228455809941,-8.54782485961914,-2.3111939430236816,4.538562297821045,0.009794729114663748,4
85228503578389,-8.315507888793945,-2.246528387069702,4.380490779876709,0.0027102429525560977,4
85228551349262,-8.545430183410645,-2.5075855255126953,4.06674337387085,0.0011925182015231346,4
85228599117966,-8.375383377075195,-2.256108522415161,4.270319938659668,5.867029672446803E-4,4
85228646855500,-8.327483177185059,-2.4788453578948975,4.227209568023682,4.20954245211546E-4,4
85228694621644,-8.291558265686035,-2.612966537475586,4.088298320770264,2.1313461998265446E-4,4
85228742385922,-8.35861873626709,-2.521955728530884,4.083508491516113,1.2963568830088413E-4,4
85228790152194,-8.52387523651123,-2.5866212844848633,4.014052867889404,7.964852509915367E-5,4
85228837919726,-8.444839477539062,-2.5075855255126953,4.301455497741699,4.287833892090873E-5,4
85228885686126,-8.550220489501953,-2.692002058029175,4.117038726806641,3.3986905132378055E-5,4
85228933434687,-8.545430183410645,-2.6273365020751953,4.1266188621521,2.09271659190523E-5,4
85228981200319,-8.46399974822998,-2.7590625286102295,4.270319938659668,1.1582105378511029E-5,4
85229028965823,-8.34424877166748,-2.533930778503418,4.167334079742432,4.9561541939647555E-6,4
85229076742217,-8.341853141784668,-2.521955728530884,3.889511823654175,1.9977975676600385E-6,4
85229124508233,-8.36819839477539,-2.5195605754852295,3.958967447280884,1.0264218998622323E-6,4
85229172278126,-8.533454895019531,-2.5267457962036133,3.992497682571411,6.466923220430546E-7,4
85229220044142,-8.499924659729004,-2.86444354057312,3.94220232963562,3.348613968881391E-7,4
85229267810508,-8.447234153747559,-2.86444354057312,4.145779132843018,1.4188970495864118E-7,4
85229315576396,-8.504714965820312,-2.9889845848083496,4.148173809051514,1.0158606128943047E-7,4
85229363354138,-8.449628829956055,-2.833308219909668,4.179309368133545,7.604319976810325E-8,4
85229411120666,-8.293952941894531,-2.783012866973877,4.23199987411499,5.474392864701102E-8,4
85229458897744,-8.2628173828125,-2.845283269882202,4.224814414978027,3.9475095623065665E-8,4
85229506664656,-8.243657112121582,-2.713557243347168,4.217629432678223,2.7573368263109493E-8,4
85229554430396,-8.272397994995117,-2.835703134536743,4.25115966796875,1.997152372449324E-8,4
85229602197308,-8.243657112121582,-2.7973828315734863,4.299060344696045,1.6867542767377643E-8,4
85229649966332,-8.36819839477539,-2.7782227993011475,4.267924785614014,1.672720973110318E-8,4
85229697733628,-8.401728630065918,-2.8285181522369385,4.2463698387146,1.4363502062316651E-8,4
85229745500392,-8.32269287109375,-2.852468490600586,4.294270038604736,1.2933016886325308E-8,4
85229793267816,-8.291558265686035,-2.7973828315734863,4.272715091705322,1.2082171703442265E-8,4
85229841042721,-8.2628173828125,-2.751877546310425,4.277504920959473,1.0062432951963872E-8,4
85229888810401,-8.195756912231445,-2.622546434402466,4.279900074005127,1.1074413101145312E-8,4
85229936578081,-8.349038124084473,-2.7303223609924316,4.179309368133545,9.715734772711622E-9,0
85229984352330,-8.320298194885254,-2.6608667373657227,4.323010444641113,9.796870621867506E-9,0
85230032120266,-8.267607688903809,-2.8285181522369385,4.308640480041504,8.560243841895135E-9,0
85230079936550,-8.332273483276367,-2.7806177139282227,4.287085056304932,8.316553297877748E-9,0
85230127704998,-8.380173683166504,-2.792593002319336,4.265530109405518,7.088933334734652E-9,0
85230175483423,-8.279582977294922,-2.92431902885437,4.29187536239624,6.7507121258895476E-9,0
85230223252511,-8.258028030395508,-2.69439697265625,4.294270038604736,6.6385307196772355E-9,0
85230271024995,-8.24844741821289,-2.814148187637329,4.289480209350586,6.352752631802379E-9,0
85230318794339,-8.267607688903809,-2.8668384552001953,4.258345127105713,6.510997078962908E-9,0
85230366569885,-8.22449779510498,-2.8764185905456543,4.205654621124268,6.415894538584811E-9,0
85230414339613,-8.286767959594727,-2.7470874786376953,4.327800273895264,6.7773935669048865E-9,0
85230462119180,-8.286767959594727,-2.775827646255493,4.241580009460449,7.059396582402303E-9,0
85230509889548,-8.32269287109375,-2.9698243141174316,4.29187536239624,8.310394247976189E-9,0
85230557654948,-8.265213012695312,-2.965034246444702,4.344565391540527,1.0569625353972543E-8,0
85230605424804,-8.181386947631836,-2.9794044494628906,4.258345127105713,1.1439422780826445E-8,0
85230653203684,-8.236472129821777,-3.034489870071411,4.315825462341309,1.6177775908358383E-8,0
85230700974180,-8.186177253723145,-2.80456805229187,4.476291656494141,2.2141786866770365E-8,0
85230748742180,-8.195756912231445,-2.92431902885437,4.25115966796875,3.0406535748718564E-8,0
85230796512548,-8.267607688903809,-2.802172899246216,4.164938926696777,3.739858326754412E-8,0
85230844282788,-8.293952941894531,-2.8165431022644043,4.308640480041504,5.244326381362794E-8,0
85230892049552,-8.212522506713867,-2.893183708190918,4.346960544586182,4.835013388673086E-8,0
85230939819792,-8.190967559814453,-2.852468490600586,4.31103515625,4.3109348330741495E-8,0
85230987595387,-8.162226676940918,-3.0967602729797363,4.507426738739014,3.653280993247477E-8,0
85231035366011,-8.047266006469727,-3.0584399700164795,4.744534015655518,2.992204699013181E-8,0
85231083156257,-8.001760482788086,-2.8261232376098633,4.54574728012085,2.6093188729696584E-8,0
85231130928033,-7.9370951652526855,-2.7566676139831543,4.679868221282959,1.92609305302117E-8,0
85231178705888,-7.882009506225586,-2.981799364089966,4.572092533111572,1.390232725472871E-8,0
