File Start Time: 1262917786376
timestamp,acc_x,acc_y,acc_z,real time,activity
324584686314,-2.6484375,0.296875,9.90625,1262917787002,None
324594786314,-2.6484375,0.25610352,9.8828125,1262917787004,None
324604886314,-2.6464844,0.2607422,9.8671875,1262917787032,None
324614986314,-2.65625,0.3088379,9.8828125,1262917787033,None
324625086314,-2.6464844,0.33276367,9.875,1262917787034,None
324635186314,-2.6542969,0.2944336,9.8515625,1262917787062,None
324645286314,-2.6621094,0.31103516,9.8515625,1262917787063,None
324655386314,-2.6367188,0.29907227,9.8984375,1262917787065,None
324665486314,-2.6308594,0.27514648,9.90625,1262917787092,None
324675586314,-2.6328125,0.2680664,9.875,1262917787093,None
324685686314,-2.625,0.296875,9.8671875,1262917787095,None
324695786314,-2.6269531,0.30639648,9.8828125,1262917787123,None
324705886314,-2.6582031,0.33032227,9.890625,1262917787124,None
324715986314,-2.6796875,0.10772705,9.7421875,1262917787126,None
324726086314,-2.9648438,-0.78759766,9.234375,1262917787153,None
324736186314,-3.0996094,2.1582031,10.0546875,1262917787154,None
324746286314,-2.8261719,1.1035156,10.0625,1262917787156,None
324756386314,-1.7734375,0.2680664,10.203125,1262917787183,None
324766486314,-2.3339844,0.9550781,10.1328125,1262917787184,None
324776586314,-2.6777344,0.05984497,9.9140625,1262917787186,None
324786686314,-2.4824219,-0.8066406,9.75,1262917787228,None
324796786314,-2.6621094,-0.04788208,9.6875,1262917787229,None
324806886314,-2.875,0.35888672,9.78125,1262917787252,Drinking
324816986314,-2.7148438,0.34472656,9.8515625,1262917787252,Drinking
324827086314,-2.6113281,0.39013672,9.9375,1262917787252,Drinking
324837186314,-2.5917969,0.5551758,9.9921875,1262917787267,Drinking
324847286314,-2.5605469,0.35888672,9.9296875,1262917787267,Drinking
324857386314,-2.6132812,0.01197052,9.828125,1262917787268,Drinking
324867486314,-2.7910156,0.23217773,9.8125,1262917787321,Drinking
324877586314,-2.6972656,0.35668945,9.8828125,1262917787322,Drinking
324887686314,-2.65625,0.4309082,9.921875,1262917787322,Drinking
324897786314,-2.6484375,0.45239258,9.9375,1262917787322,Drinking
324907886314,-2.640625,0.31835938,9.890625,1262917787323,Drinking
324917986314,-2.6191406,0.20825195,9.8515625,1262917787502,Drinking
324928086314,-2.6308594,0.19152832,9.8515625,1262917787503,Drinking
324938186314,-2.6367188,0.18908691,9.859375,1262917787503,Drinking
324948286314,-2.6347656,0.21777344,9.859375,1262917787503,Drinking
324958386314,-2.6308594,0.31591797,9.8984375,1262917787504,Drinking
324968486314,-2.6464844,0.39013672,9.9375,1262917787504,Drinking
324978586314,-2.6308594,0.34692383,9.9140625,1262917787504,Drinking
324988686314,-2.6308594,0.2536621,9.8671875,1262917787504,Drinking
324998786314,-2.6347656,0.1986084,9.8515625,1262917787505,Drinking
325008886314,-2.6425781,0.16516113,9.859375,1262917787505,Drinking
325018986314,-2.6523438,0.20581055,9.8671875,1262917787505,Drinking
325029086314,-2.6621094,0.2944336,9.8671875,1262917787505,Drinking
325039186314,-2.6640625,0.35668945,9.890625,1262917787506,Drinking
325049286314,-2.6484375,0.36621094,9.90625,1262917787506,Drinking
325059386314,-2.6328125,0.30639648,9.8984375,1262917787506,Drinking
325069486314,-2.6464844,0.25610352,9.875,1262917787507,Drinking
325079586314,-2.6425781,0.22265625,9.8515625,1262917787507,Drinking
325089686314,-2.6328125,0.22741699,9.8828125,1262917787507,Drinking
325099786314,-2.640625,0.2536621,9.890625,1262917787656,Drinking
325109886314,-2.6464844,0.30395508,9.8828125,1262917787656,Drinking
325119986314,-2.6367188,0.38061523,9.9296875,1262917787657,Drinking
325130086314,-2.6582031,0.33740234,9.921875,1262917787657,Drinking
325140186314,-2.6445312,0.2631836,9.8671875,1262917787657,Drinking
325150286314,-2.6367188,0.23693848,9.84375,1262917787658,Drinking
325160386314,-2.6367188,0.23461914,9.875,1262917787658,Drinking
325170486314,-2.6464844,0.24169922,9.890625,1262917787658,Drinking
325180586314,-2.6464844,0.29907227,9.90625,1262917787659,Drinking
325190686314,-2.6445312,0.33276367,9.875,1262917787660,Drinking
325200786314,-2.6464844,0.31103516,9.875,1262917787661,Drinking
325210886314,-2.6738281,0.2800293,9.890625,1262917787661,Drinking
325220986314,-2.671875,0.2536621,9.8828125,1262917787662,Drinking
325231086314,-2.6347656,0.23217773,9.875,1262917787662,Drinking
325241186314,-2.6328125,0.25854492,9.84375,1262917787663,Drinking
325251286314,-2.6367188,0.27270508,9.875,1262917787714,Drinking
325261386314,-2.6464844,0.28955078,9.875,1262917787714,Drinking
325271486314,-2.65625,0.31835938,9.890625,1262917787714,Drinking
325281586314,-2.65625,0.2705078,9.8828125,1262917787715,Drinking
325291686314,-2.6582031,0.25610352,9.8828125,1262917787716,Drinking
325301786314,-2.65625,0.2607422,9.8828125,1262917787788,Drinking
325311886314,-2.6347656,0.27514648,9.859375,1262917787789,Drinking
325321986314,-2.6328125,0.2824707,9.8671875,1262917787789,Drinking
325332086314,-2.625,0.30151367,9.8828125,1262917787790,Drinking
325342186314,-2.6347656,0.30395508,9.875,1262917787790,Drinking
325352286314,-2.6445312,0.2607422,9.8984375,1262917787791,Drinking
325362386314,-2.625,0.23693848,9.875,1262917787791,Drinking
325372486314,-2.6132812,0.24169922,9.875,1262917787804,Drinking
325382586314,-2.6269531,0.2680664,9.875,1262917787807,Drinking
325392686314,-2.6523438,0.2944336,9.8828125,1262917787809,Drinking
325402786314,-2.6425781,0.30151367,9.8828125,1262917787830,Drinking
325412886314,-2.6367188,0.30395508,9.8828125,1262917787834,Drinking
325422986314,-2.6523438,0.2800293,9.859375,1262917787836,Drinking
325433086314,-2.6640625,0.25610352,9.8515625,1262917787861,Drinking
325443186314,-2.6757812,0.2536621,9.8828125,1262917787862,Drinking
325453286314,-2.671875,0.24169922,9.875,1262917787864,Drinking
325463386314,-2.6542969,0.265625,9.875,1262917787891,Drinking
325473486314,-2.6777344,0.2775879,9.90625,1262917787893,Drinking
325483586314,-2.6640625,0.28955078,9.8984375,1262917787894,Drinking
325493686314,-2.6445312,0.30639648,9.8828125,1262917787922,Drinking
325503786314,-2.6425781,0.28955078,9.859375,1262917787923,Drinking
325513886314,-2.640625,0.28955078,9.8671875,1262917787924,Drinking
325523986314,-2.6425781,0.2705078,9.859375,1262917787953,Drinking
325534086314,-2.6230469,0.2919922,9.890625,1262917787955,Drinking
325544186314,-2.6347656,0.296875,9.9140625,1262917787957,Drinking
325554286314,-2.6328125,0.2944336,9.9140625,1262917787982,Drinking
325564386314,-2.6445312,0.296875,9.875,1262917787983,Drinking
325574486314,-2.6640625,0.2705078,9.890625,1262917787984,Drinking
325584586314,-2.6640625,0.24890137,9.8828125,1262917788012,Drinking
325594686314,-2.6347656,0.2512207,9.890625,1262917788014,Drinking
325604786314,-2.65625,0.2631836,9.890625,1262917788015,Drinking
325614886314,-2.6523438,0.2775879,9.8984375,1262917788043,Drinking
325624986314,-2.6582031,0.296875,9.859375,1262917788044,Drinking
325635086314,-2.6679688,0.2775879,9.8984375,1262917788045,Drinking
325645186314,-2.6484375,0.25854492,9.890625,1262917788073,Drinking
325655286314,-2.6523438,0.2536621,9.8828125,1262917788074,Drinking
325665386314,-2.6347656,0.2607422,9.8828125,1262917788075,Drinking
325675486314,-2.6523438,0.2512207,9.8515625,1262917788107,Drinking
325685586314,-2.6425781,0.25854492,9.8828125,1262917788111,Drinking
325695686314,-2.6582031,0.28710938,9.8671875,1262917788111,Drinking
325705786314,-2.6445312,0.28466797,9.859375,1262917788133,Drinking
325715886314,-2.6464844,0.2800293,9.8828125,1262917788134,Drinking
325725986314,-2.6679688,0.2824707,9.890625,1262917788135,Drinking
325736086314,-2.6308594,0.28955078,9.8515625,1262917788164,Drinking
325746186314,-2.6347656,0.2919922,9.8828125,1262917788165,Drinking
325756286314,-2.6542969,0.28466797,9.90625,1262917788166,Drinking
325766386314,-2.6308594,0.27270508,9.90625,1262917788194,Drinking
325776486314,-2.6132812,0.23217773,9.8828125,1262917788195,Drinking
325786586314,-2.6132812,0.24414062,9.890625,1262917788196,Drinking
325796686314,-2.640625,0.22973633,9.875,1262917788224,Drinking
325806786314,-2.6542969,0.2536621,9.8828125,1262917788225,Drinking
325816886314,-2.6757812,0.23937988,9.8515625,1262917788226,Drinking
325826986314,-2.6542969,-0.026321411,9.5546875,1262917788255,Drinking
325837086314,-2.796875,-0.2607422,10.6015625,1262917788256,Drinking
325847186314,-2.5253906,1.6416016,9.765625,1262917788257,Drinking
325857286314,-2.3925781,0.66552734,9.625,1262917788285,Drinking
325867386314,-2.828125,0.06222534,10.203125,1262917788286,Drinking
325877486314,-2.390625,0.43554688,9.9296875,1262917788288,Drinking
325887586314,-2.7929688,0.5048828,9.8203125,1262917788317,Drinking
325897686314,-2.7011719,0.5385742,9.859375,1262917788317,Drinking
325907786314,-2.5605469,0.5239258,9.9140625,1262917788319,Drinking
325917886314,-2.7519531,0.46679688,9.9375,1262917788346,Drinking
325927986314,-2.7539062,0.45483398,9.9375,1262917788347,Drinking
325938086314,-2.5390625,0.5600586,9.859375,1262917788348,Drinking
325948186314,-2.5195312,0.5864258,9.8359375,1262917788376,Drinking
325958286314,-2.5839844,0.5385742,9.859375,1262917788377,Drinking
325968386314,-2.6132812,0.5551758,9.8515625,1262917788378,Drinking
325978486314,-2.5078125,0.6196289,9.84375,1262917788406,Drinking
325988586314,-2.5507812,0.5913086,9.8359375,1262917788408,Drinking
325998686314,-2.6054688,0.47387695,9.890625,1262917788409,Drinking
326008786314,-2.7011719,0.5024414,9.9140625,1262917788437,Drinking
326018886314,-2.7714844,0.48583984,9.90625,1262917788438,Drinking
326028986314,-2.7050781,0.45947266,9.8984375,1262917788439,Drinking
326039086314,-2.5878906,0.48828125,9.859375,1262917788467,Drinking
326049186314,-2.625,0.49536133,9.890625,1262917788468,Drinking
326059286314,-2.6347656,0.47875977,9.9296875,1262917788469,Drinking
326069386314,-2.5722656,0.49072266,9.8828125,1262917788497,Drinking
326079486314,-2.5898438,0.48828125,9.8984375,1262917788498,Drinking
326089586314,-2.6015625,0.51220703,9.8828125,1262917788500,Drinking
326099686314,-2.5410156,0.5649414,9.890625,1262917788528,Drinking
326109786314,-2.5234375,0.57177734,9.8828125,1262917788529,Drinking
326119886314,-2.5585938,0.51953125,9.875,1262917788530,Drinking
326129986314,-2.6425781,0.51708984,9.9375,1262917788558,Drinking
326140086314,-2.6796875,0.48339844,9.9140625,1262917788559,Drinking
326150186314,-2.6054688,0.55029297,9.8515625,1262917788560,Drinking
326160286314,-2.6132812,0.5097656,9.890625,1262917788588,Drinking
326170386314,-2.6347656,0.48828125,9.921875,1262917788589,Drinking
326180486314,-2.59375,0.51708984,9.8828125,1262917788590,Drinking
326190586314,-2.5371094,0.5410156,9.8671875,1262917788689,Drinking
326200686314,-2.3828125,0.6748047,9.7421875,1262917788690,Drinking
326210786314,-2.7460938,0.43554688,9.84375,1262917788692,Drinking
326220886314,-2.8535156,0.37817383,10.03125,1262917788693,Drinking
326230986314,-2.5039062,0.5336914,9.875,1262917788711,Drinking
326241086314,-2.6269531,0.48828125,9.875,1262917788737,Drinking
326251186314,-2.6269531,0.47631836,9.8828125,1262917788738,Drinking
326261286314,-2.6230469,0.51220703,9.8515625,1262917788738,Drinking
326271386314,-2.6542969,0.47631836,9.8671875,1262917788740,Drinking
326281486314,-2.6445312,0.49072266,9.8828125,1262917788741,Drinking
326291586314,-2.6347656,0.51220703,9.8828125,1262917788742,Drinking
326301686314,-2.6464844,0.5073242,9.9140625,1262917788744,Drinking
326311786314,-2.6132812,0.49072266,9.8984375,1262917788746,Drinking
326321886314,-2.5976562,0.5,9.890625,1262917788747,Drinking
326331986314,-2.59375,0.49316406,9.875,1262917788748,Drinking
326342086314,-2.5976562,0.5,9.8828125,1262917788794,Drinking
326352186314,-2.609375,0.49072266,9.90625,1262917788810,Drinking
326362286314,-2.65625,0.5024414,9.8828125,1262917788812,Drinking
326372386314,-2.6367188,0.5,9.8828125,1262917788813,Drinking
326382486314,-2.6347656,0.49780273,9.8671875,1262917788814,Drinking
326392586314,-2.6425781,0.49780273,9.890625,1262917788816,Drinking
326402686314,-2.6542969,0.48828125,9.90625,1262917788817,Drinking
326412786314,-2.6679688,0.48583984,9.8671875,1262917788841,Drinking
326422886314,-2.6308594,0.5048828,9.875,1262917788844,Drinking
326432986314,-2.6347656,0.51708984,9.8671875,1262917788845,Drinking
326443086314,-2.640625,0.48339844,9.90625,1262917788878,Drinking
326453186314,-2.625,0.48339844,9.890625,1262917788879,Drinking
326463286314,-2.59375,0.48583984,9.875,1262917788880,Drinking
326473386314,-2.6054688,0.49536133,9.8671875,1262917788891,Drinking
326483486314,-2.5898438,0.5,9.9140625,1262917788895,Drinking
326493586314,-2.6152344,0.48339844,9.9140625,1262917788922,Drinking
326503686314,-2.6113281,0.47631836,9.8984375,1262917788923,Drinking
326513786314,-2.5839844,0.48120117,9.8828125,1262917788924,Drinking
326523886314,-2.609375,0.47875977,9.8828125,1262917788956,Drinking
326533986314,-2.6347656,0.48828125,9.8828125,1262917788957,Drinking
326544086314,-2.6425781,0.49536133,9.890625,1262917788958,Drinking
